fecha_hora;idelem;intensidad;ocupacion;carga;nivelServicio;error;st_x;st_y
13/12/2020 12:40:07;3409;200;2;8;0;N;436004,103195086;4472588,47356732
13/12/2020 12:40:07;4739;184;2;8;0;N;436039,395885266;4472397,54735486
13/12/2020 12:40:07;4740;360;5;16;0;N;436726,755473865;4472480,04932619
13/12/2020 12:40:07;4741;90;0;3;0;N;436896,653898518;4472514,21870137
13/12/2020 12:40:07;4742;90;0;3;0;N;436809,990969673;4472410,09421372
13/12/2020 12:40:07;4743;180;0;6;0;N;436817,148294475;4472417,20280615
13/12/2020 12:40:07;4744;180;1;6;0;N;436849,572089225;4472215,10451113
13/12/2020 12:40:07;4746;270;2;10;0;N;436869,228492762;4472052,56654993
13/12/2020 12:40:07;4747;135;3;14;0;N;436975,708839387;4471941,57973658
13/12/2020 12:40:07;4748;405;8;33;1;N;436785,094310191;4471871,34299176
13/12/2020 12:40:07;4749;405;4;23;0;N;436948,624418082;4471825,08634181
13/12/2020 12:40:07;4750;675;4;26;1;N;437072,020860823;4471688,02584565
13/12/2020 12:40:07;4751;90;1;7;0;N;437207,877265405;4471728,31227492
13/12/2020 12:40:07;3566;180;1;13;0;N;437217,295405096;4471732,15516418
13/12/2020 12:40:07;3567;495;1;12;0;N;437164,828862734;4471604,07802877
13/12/2020 12:40:07;3568;360;4;33;1;N;437070,490858331;4471587,82291284
13/12/2020 12:40:07;4752;225;1;20;0;N;437059,903896904;4471582,6982263
13/12/2020 12:40:07;4754;180;1;16;0;N;437345,974904364;4471906,86325488
13/12/2020 12:40:07;4758;765;19;60;2;N;436944,056157125;4471440,73261486
13/12/2020 12:40:07;4759;0;0;0;0;N;436800,742224295;4472594,58208627
13/12/2020 12:40:07;4760;160;1;12;0;N;436758,069107957;4472874,70538535
13/12/2020 12:40:07;4761;200;6;19;0;N;436765,108993995;4473038,76126792
13/12/2020 12:40:07;4762;160;1;13;0;N;436662,046626833;4472903,58626363
13/12/2020 12:40:07;4763;0;0;0;0;N;436448,726607281;4472837,3542256
13/12/2020 12:40:07;4764;280;36;54;2;N;436629,255765667;4472952,27943257
13/12/2020 12:40:07;4766;400;7;32;1;N;436245,937895162;4472915,91584757
13/12/2020 12:40:07;4767;240;1;17;0;N;436361,827325916;4472885,50436494
13/12/2020 12:40:07;4768;0;0;0;0;N;436367,779266637;4472884,06545138
13/12/2020 12:40:07;4769;80;0;5;0;N;436248,181818507;4472821,68015373
13/12/2020 12:40:07;4771;150;4;12;0;N;436059,229328309;4473083,18800668
13/12/2020 12:40:07;10226;180;1;13;0;N;436124,216157656;4472975,16179352
13/12/2020 12:40:07;10225;240;3;20;0;N;436117,789191019;4472976,06171115
13/12/2020 12:40:07;10228;210;4;18;0;N;436028,370557686;4472976,97723292
13/12/2020 12:40:07;4755;45;0;3;0;N;436561,174898876;4471932,70385405
13/12/2020 12:40:07;4745;180;11;22;0;N;436805,77031705;4472312,22610969
13/12/2020 12:40:07;4753;45;3;6;0;N;437321,537000796;4471807,89270294
13/12/2020 12:40:07;4756;45;36;38;1;N;437425,183061149;4471994,03407711
13/12/2020 12:40:07;10236;120;33;38;1;N;436066,625396645;4473064,21656181
13/12/2020 12:40:07;10237;180;4;16;0;N;436087,4253823;4473035,71338921
13/12/2020 12:40:07;4770;240;38;36;1;N;436105,131919826;4472993,10278712
13/12/2020 12:40:07;10227;240;40;50;1;N;436076,241305651;4473003,57407153
13/12/2020 12:40:07;4772;360;31;40;1;N;436092,756108665;4473056,44753655
13/12/2020 12:40:07;4757;0;0;0;0;N;437007,927332104;4471492,13654845
13/12/2020 12:40:07;4765;40;0;3;0;N;436551,923092691;4472929,51501338
13/12/2020 12:40:07;4778;273;4;12;0;N;440707,29075695;4470825,87214468
13/12/2020 12:40:07;4802;76;0;3;0;N;440832,564396191;4470282,68587916
13/12/2020 12:40:07;4803;493;2;18;0;N;440758,408071588;4470519,77118215
13/12/2020 12:40:07;4794;152;12;18;0;N;440765,130941772;4470421,65750666
13/12/2020 12:40:07;4808;831;2;17;0;N;441130,801935723;4467917,56541325
13/12/2020 12:40:07;4809;997;3;30;1;N;441131,453895976;4467701,59796182
13/12/2020 12:40:07;4810;1052;17;33;1;N;441147,248918979;4466861,44090788
13/12/2020 12:40:07;4811;0;0;0;0;N;440920,919982986;4466939,48684567
13/12/2020 12:40:07;4812;42;1;4;0;N;440777,956223248;4466856,47284932
13/12/2020 12:40:07;4813;169;1;7;0;N;440660,172972124;4466878,32662802
13/12/2020 12:40:07;4818;138;2;11;0;N;440540,811192423;4466723,52876067
13/12/2020 12:40:07;4819;111;2;9;0;N;440495,052879511;4466800,81723648
13/12/2020 12:40:07;10568;1052;3;31;1;N;441140,730505848;4467243,42761236
13/12/2020 12:40:07;10569;637;2;19;0;N;441149,047878192;4467372,339124
13/12/2020 12:40:07;4822;2382;9;49;1;N;441076,136568388;4468370,64879615
13/12/2020 12:40:07;4823;1302;4;21;0;N;441109,086639252;4468183,90216609
13/12/2020 12:40:07;3569;1025;4;37;1;N;441253,145315085;4468452,5689107
13/12/2020 12:40:07;4824;1191;7;44;1;N;440963,838374234;4468425,68407409
13/12/2020 12:40:07;4825;1745;4;35;1;N;441072,387739419;4468764,14166596
13/12/2020 12:40:07;4826;1689;4;34;1;N;441053,917008556;4468842,69937427
13/12/2020 12:40:07;4827;200;1;7;0;N;441022,002868574;4468940,95481982
13/12/2020 12:40:07;4828;194;2;8;0;N;441017,579962951;4468043,41222467
13/12/2020 12:40:07;4829;2049;14;40;1;N;441061,469268449;4468957,13748087
13/12/2020 12:40:07;3802;1302;2;26;1;N;441035,584824288;4469083,22190818
13/12/2020 12:40:07;3803;1495;3;30;1;N;441014,438026915;4469323,07853565
13/12/2020 12:40:07;4830;360;2;13;0;N;440970,661877262;4468726,22130603
13/12/2020 12:40:07;4831;388;1;10;0;N;441130,895808555;4468429,64626421
13/12/2020 12:40:07;4832;360;29;46;1;N;441216,543877529;4467059,97155031
13/12/2020 12:40:07;4833;225;2;9;0;N;441535,014521602;4467254,81764378
13/12/2020 12:40:07;4834;90;0;6;0;N;441547,018615864;4467360,44806796
13/12/2020 12:40:07;4835;180;5;19;0;N;441453,844031362;4467369,24379746
13/12/2020 12:40:07;4836;360;3;15;0;N;441394,500284137;4467200,14891231
13/12/2020 12:40:07;4837;582;28;42;1;N;441217,345221882;4468843,80256906
13/12/2020 12:40:07;10286;85;1;7;0;N;440982,170046404;4467557,45768245
13/12/2020 12:40:07;10288;85;0;6;0;N;440869,731491769;4467548,55596742
13/12/2020 12:40:07;10287;254;5;21;0;N;440860,939049423;4467552,41651884
13/12/2020 12:40:07;10289;254;65;71;2;N;440806,97627348;4467572,37291261
13/12/2020 12:40:07;10492;85;0;6;0;N;440903,306002629;4467630,00571773
13/12/2020 12:40:07;10493;0;0;0;0;N;440906,525628281;4467633,6640091
13/12/2020 12:40:07;10494;169;1;12;0;N;440946,437543787;4467489,3182227
13/12/2020 12:40:07;10284;138;5;14;0;N;441014,950149748;4469147,98849152
13/12/2020 12:40:07;10285;249;8;23;0;N;441025,067169371;4469136,5961502
13/12/2020 12:40:07;4817;0;0;0;0;N;440660,222200159;4466790,23380649
13/12/2020 12:40:07;4838;28;2;4;0;N;441211,644338298;4466834,29602243
13/12/2020 12:40:07;4820;277;16;31;1;N;441131,508722413;4468111,0682449
13/12/2020 12:40:07;4821;305;14;32;1;N;441088,880883218;4468053,8440778
13/12/2020 12:40:07;4839;144;0;10;0;N;440272,754652446;4466858,45465867
13/12/2020 12:40:07;4840;97;0;6;0;S;440177,913286808;4466754,02992766
13/12/2020 12:40:07;4841;240;1;9;0;N;439999,634124171;4466903,24471986
13/12/2020 12:40:07;3623;192;4;16;0;N;440029,71958168;4466684,0552859
13/12/2020 12:40:07;3624;0;0;0;0;N;439955,782319097;4466394,8510958
13/12/2020 12:40:07;4842;192;5;17;0;N;439979,220465055;4466278,23243285
13/12/2020 12:40:07;6825;0;0;0;0;N;440011,586204489;4466493,24495367
13/12/2020 12:40:07;7001;135;1;5;0;N;439075,913611295;4466180,12885341
13/12/2020 12:40:07;4845;0;0;0;0;N;439106,529653491;4466103,48914935
13/12/2020 12:40:07;4846;405;6;31;1;N;439034,872060939;4465998,41310394
13/12/2020 12:40:07;4847;90;1;3;0;N;439148,371851086;4466363,30638927
13/12/2020 12:40:07;4848;135;1;5;0;N;439207,849251157;4466543,35350873
13/12/2020 12:40:07;4849;384;3;15;0;N;440129,358539849;4466938,08525413
13/12/2020 12:40:07;4850;240;1;9;0;N;440071,55923303;4466823,88730099
13/12/2020 12:40:07;4851;240;2;9;0;N;440089,216861393;4466853,08553707
13/12/2020 12:40:07;4852;336;2;12;0;N;439937,761823509;4466788,27669985
13/12/2020 12:40:07;4853;144;1;11;0;N;440343,277129231;4466574,04525084
13/12/2020 12:40:07;4854;72;2;6;0;N;440299,0431185;4466528,89275246
13/12/2020 12:40:07;4855;264;15;23;0;N;440296,313393968;4466527,23300367
13/12/2020 12:40:07;4856;48;0;2;0;N;440235,197591413;4466556,73061189
13/12/2020 12:40:07;7000;0;0;0;0;N;439034,036898112;4466087,37870998
13/12/2020 12:40:07;4843;45;20;7;0;N;439050,419439405;4466068,05216908
13/12/2020 12:40:07;10514;144;0;10;0;N;433813,282180081;4478653,1873623
13/12/2020 12:40:07;10522;240;4;19;0;N;433877,542143932;4478769,07411107
13/12/2020 12:40:07;10520;48;0;3;0;N;433875,334981336;4478697,62737984
13/12/2020 12:40:07;10521;0;0;0;0;N;433794,069550591;4478724,41003587
13/12/2020 12:40:07;4860;180;6;14;0;N;433878,409666545;4479163,10004711
13/12/2020 12:40:07;10519;360;0;12;0;N;433578,076791471;4478252,23071638
13/12/2020 12:40:07;10517;51;0;3;0;N;433657,506688964;4478347,47938184
13/12/2020 12:40:07;10518;51;0;2;0;N;433667,088353314;4478237,6983317
13/12/2020 12:40:07;10516;154;0;5;0;N;434653,961780214;4478153,74042977
13/12/2020 12:40:07;10515;360;1;13;0;N;434455,299183325;4478144,98865335
13/12/2020 12:40:07;10513;90;1;7;0;N;433339,22791235;4479041,7310812
13/12/2020 12:40:07;4869;240;4;19;0;N;433865,847252134;4478467,06459782
13/12/2020 12:40:07;4870;48;1;4;0;N;433835,826859957;4478395,18346832
13/12/2020 12:40:07;4871;48;1;4;0;N;433966,940792051;4478400,22041884
13/12/2020 12:40:07;5220;192;1;7;0;N;433346,320286623;4478689,27129625
13/12/2020 12:40:07;4882;48;0;3;0;N;433595,623119354;4478649,26266747
13/12/2020 12:40:07;4883;192;0;6;0;N;433406,080934557;4478537,15809487
13/12/2020 12:40:07;4885;270;9;25;0;N;433456,653563992;4479018,63665492
13/12/2020 12:40:07;4886;45;1;4;0;N;433442,006121455;4479003,61089355
13/12/2020 12:40:07;4887;45;1;4;0;N;433420,158288547;4479004,44818668
13/12/2020 12:40:07;4888;90;4;10;0;N;433516,716414176;4479074,36310968
13/12/2020 12:40:07;4889;225;11;24;0;N;433904,942944983;4479042,71095954
13/12/2020 12:40:07;3625;45;1;4;0;N;434030,513441041;4479100,40943705
13/12/2020 12:40:07;3626;135;3;12;0;N;433947,662372843;4478973,87082905
13/12/2020 12:40:07;3627;0;0;0;0;N;433944,689975742;4478965,18521857
13/12/2020 12:40:07;4890;0;0;0;0;N;434040,116509389;4479102,02477798
13/12/2020 12:40:07;4858;51;1;4;0;N;434564,099016764;4478136,82620793
13/12/2020 12:40:07;5203;0;0;0;0;N;434542,27066301;4478164,90710857
13/12/2020 12:40:07;4861;90;3;7;0;N;433846,125034039;4479185,5439856
13/12/2020 12:40:07;4859;180;75;78;3;N;433855,02210665;4479155,58109448
13/12/2020 12:40:07;4867;0;0;0;0;N;432982,182700229;4478863,20238082
13/12/2020 12:40:07;4868;0;0;0;0;N;432749,895389022;4478580,03419923
13/12/2020 12:40:07;3419;51;0;3;0;N;434064,315792798;4477951,65821705
13/12/2020 12:40:07;4891;0;0;0;0;N;434089,425760774;4477959,94388385
13/12/2020 12:40:07;10523;96;0;3;0;N;432897,62176856;4479265,83417608
13/12/2020 12:40:07;10524;144;3;12;0;N;432820,193841001;4479333,0348026
13/12/2020 12:40:07;10526;528;2;19;0;N;432682,813882723;4479404,15901597
13/12/2020 12:40:07;10525;144;2;6;0;N;432728,720751052;4479251,01305577
13/12/2020 12:40:07;6635;339;4;22;0;N;429135,799607027;4480784,93321025
13/12/2020 12:40:07;6636;296;2;21;0;N;430411,330263208;4480142,30090019
13/12/2020 12:40:07;6637;381;5;29;1;N;429055,94734621;4480824,19091334
13/12/2020 12:40:07;6638;296;5;24;0;N;430517,55367067;4480087,5389321
13/12/2020 12:40:07;4878;144;0;5;0;N;432892,49354996;4479256,81574848
13/12/2020 12:40:07;4879;48;0;3;0;N;433041,738178079;4479282,56731585
13/12/2020 12:40:07;4880;288;2;11;0;N;433028,427611624;4479168,93444875
13/12/2020 12:40:07;5204;0;0;0;0;N;432944,976150562;4479189,05135494
13/12/2020 12:40:07;4881;336;1;12;0;N;433135,12729271;4479055,38003174
13/12/2020 12:40:07;5219;96;1;7;0;N;433116,097065662;4478938,84085167
13/12/2020 12:40:07;5217;0;0;0;0;N;433106,767337373;4478935,67669105
13/12/2020 12:40:07;5218;144;1;5;0;N;433244,761800443;4478935,40737463
13/12/2020 12:40:07;10108;315;6;26;1;N;433535,098918108;4479344,67360252
13/12/2020 12:40:07;10106;225;1;16;0;N;433524,832546177;4479141,87532674
13/12/2020 12:40:07;10104;135;1;10;0;N;433614,045022678;4479190,64009932
13/12/2020 12:40:07;10107;45;0;3;0;N;433448,139893046;4479270,37645523
13/12/2020 12:40:07;4866;405;6;31;1;N;433533,217382457;4479260,0361476
13/12/2020 12:40:07;10512;48;0;3;0;N;433226,306673676;4479028,85082042
13/12/2020 12:40:07;4872;384;7;31;1;N;433923,182935349;4478312,18224503
13/12/2020 12:40:07;4873;444;2;16;0;N;434015,211994578;4478273,09713356
13/12/2020 12:40:07;4877;154;0;10;0;N;433941,681349546;4478136,41294061
13/12/2020 12:40:07;4874;154;1;6;0;N;433792,080218606;4478274,20290335
13/12/2020 12:40:07;4875;206;0;7;0;N;433798,039226921;4478268,10241676
13/12/2020 12:40:07;4876;411;4;30;1;N;433914,04741661;4478373,18324749
13/12/2020 12:40:07;4884;309;0;10;0;N;434148,615309268;4478265,42378303
13/12/2020 12:40:07;4862;225;33;43;1;N;433527,510495162;4479247,58940762
13/12/2020 12:40:07;4863;135;46;51;2;N;433522,494292592;4479188,70150582
13/12/2020 12:40:07;10105;270;69;75;2;N;433543,535837658;4479211,59804314
13/12/2020 12:40:07;4865;45;36;38;1;N;433499,589875332;4479231,05985835
13/12/2020 12:40:07;3835;0;0;0;0;N;429113,259520388;4480775,52156369
13/12/2020 12:40:07;6632;22;5;7;0;S;429472,554132415;4480642,76929223
13/12/2020 12:40:07;6631;13;5;6;0;S;429463,72399598;4480598,1500608
13/12/2020 12:40:07;6633;0;0;0;0;N;429703,251569055;4480527,83601166
13/12/2020 12:40:07;6634;0;64;64;2;N;430427,733673941;4480160,63654959
13/12/2020 12:40:07;3570;0;0;0;0;N;434248,297873298;4478234,48651996
13/12/2020 12:40:07;4857;0;0;0;0;N;434239,004738595;4478272,67120699
13/12/2020 12:40:07;4895;834;5;22;0;N;435417,57723321;4470908,26979691
13/12/2020 12:40:07;4896;135;5;14;0;S;435399,014689844;4470990,49023409
13/12/2020 12:40:07;4897;493;3;19;0;N;435549,399787765;4471020,94213168
13/12/2020 12:40:07;4898;400;7;32;1;N;435632,46431106;4471441,43842839
13/12/2020 12:40:07;4899;240;3;19;0;N;435542,675503212;4471607,84195298
13/12/2020 12:40:07;4900;280;1;10;0;N;435654,798046459;4471717,89258097
13/12/2020 12:40:07;4901;360;7;29;1;N;435700,579703463;4471991,99575613
13/12/2020 12:40:07;4902;400;7;32;1;N;435728,443626975;4472052,00090541
13/12/2020 12:40:07;4912;160;2;12;0;N;436203,350958537;4471338,00082948
13/12/2020 12:40:07;4909;227;5;19;0;N;435578,748147121;4470770,11609678
13/12/2020 12:40:07;4913;222;15;28;1;S;435480,5679655;4470938,84691292
13/12/2020 12:40:07;4914;40;2;5;0;N;435634,806101466;4471292,02228248
13/12/2020 12:40:07;4917;80;16;14;0;N;435644,912897672;4471571,36901208
13/12/2020 12:40:07;4916;80;3;7;0;N;435645,825763664;4471610,56292581
13/12/2020 12:40:07;4892;17;6;7;0;S;436239,465385001;4471502,64331239
13/12/2020 12:40:07;4893;40;0;3;0;N;436210,78556862;4471495,17283625
13/12/2020 12:40:07;4910;76;32;13;0;N;435577,390566479;4470762,89589354
13/12/2020 12:40:07;4911;120;0;8;0;N;435865,440440061;4471508,68938685
13/12/2020 12:40:07;6831;152;0;10;0;N;435862,063066535;4471553,42175759
13/12/2020 12:40:07;4915;160;67;71;2;N;435431,467414773;4471615,23344393
13/12/2020 12:40:07;4922;834;4;31;1;N;436084,100406427;4469860,71458398
13/12/2020 12:40:07;4923;1023;5;37;1;N;436552,857939529;4469701,12818965
13/12/2020 12:40:07;4926;644;5;25;0;N;437316,526927717;4469503,10875407
13/12/2020 12:40:07;4927;152;1;6;0;N;437278,75434222;4469572,97620705
13/12/2020 12:40:07;4929;227;2;17;0;N;437533,78830063;4469602,04980739
13/12/2020 12:40:07;4930;1971;10;50;1;N;437534,101465796;4469505,11064745
13/12/2020 12:40:07;4931;606;4;23;0;N;437593,773274567;4469380,65700352
13/12/2020 12:40:07;4932;872;7;34;1;N;437863,918117027;4469474,10252335
13/12/2020 12:40:07;4933;1402;5;35;1;N;437612,411245439;4469507,23885001
13/12/2020 12:40:07;4934;644;4;24;0;N;436291,047620203;4469760,19534088
13/12/2020 12:40:07;10601;76;2;7;0;N;437597,082329752;4469377,48301181
13/12/2020 12:40:07;4935;606;5;24;0;N;436432,602341731;4469937,32815298
13/12/2020 12:40:07;4938;339;2;13;0;N;436565,718891268;4469368,13789319
13/12/2020 12:40:07;4939;114;1;4;0;N;437309,124062198;4469368,07299405
13/12/2020 12:40:07;4941;947;3;23;0;N;438746,702926246;4469474,35150097
13/12/2020 12:40:07;4942;531;1;13;0;N;438895,548741023;4469616,93927155
13/12/2020 12:40:07;4943;1440;10;53;2;N;439088,239731006;4469502,63326664
13/12/2020 12:40:07;4944;909;10;37;1;N;438904,87489023;4469364,44025111
13/12/2020 12:40:07;4945;834;6;32;1;N;438160,126303388;4469433,2780157
13/12/2020 12:40:07;4946;76;1;4;0;N;438347,3700343;4469403,06046143
13/12/2020 12:40:07;4947;682;5;27;1;N;438456,021395571;4469462,43403084
13/12/2020 12:40:07;3571;152;5;15;0;N;438345,016616123;4469499,65637559
13/12/2020 12:40:07;4948;227;3;17;0;N;436394,66089216;4469881,02107022
13/12/2020 12:40:07;4949;227;3;18;0;N;436392,418995138;4469883,35910294
13/12/2020 12:40:07;4950;644;4;25;0;N;436855,899986485;4469465,32103701
13/12/2020 12:40:07;4951;76;2;7;0;N;436921,538718823;4469420,78079517
13/12/2020 12:40:07;4952;796;5;30;1;N;437228,397114598;4469507,97402194
13/12/2020 12:40:07;4953;265;2;19;0;N;436528,115062902;4470048,42333561
13/12/2020 12:40:07;3405;493;3;19;0;N;437089,89253683;4469473,32639917
13/12/2020 12:40:07;4956;320;1;22;0;N;436060,156661796;4469364,64562289
13/12/2020 12:40:07;4957;42;0;3;0;N;436513,425795192;4469454,26173925
13/12/2020 12:40:07;7006;42;1;4;0;N;436621,741673991;4469416,24839351
13/12/2020 12:40:07;7005;0;0;0;0;N;436635,273093191;4469413,10590629
13/12/2020 12:40:07;9879;80;1;6;0;N;437225,400436959;4469963,03193937
13/12/2020 12:40:07;9878;480;9;38;1;N;437257,59119431;4469779,47927795
13/12/2020 12:40:07;9985;227;2;17;0;N;437007,88332896;4469337,32748666
13/12/2020 12:40:07;10495;0;0;0;0;N;436004,589492675;4469778,48592304
13/12/2020 12:40:07;10496;166;40;47;1;N;436036,879118659;4469663,17870818
13/12/2020 12:40:07;10497;332;3;24;0;N;435919,362579919;4469650,71578611
13/12/2020 12:40:07;6829;76;9;14;0;N;436996,687342703;4469471,64023673
13/12/2020 12:40:07;4955;379;45;59;2;N;438895,238455519;4469521,95456862
13/12/2020 12:40:07;4925;189;24;34;1;N;436991,238477745;4469496,14848038
13/12/2020 12:40:07;4928;38;0;3;0;N;435668,604184049;4470450,78663773
13/12/2020 12:40:07;4960;76;2;7;0;N;435691,441140019;4470458,26507997
13/12/2020 12:40:07;4924;152;1;11;0;N;436603,742519846;4469624,12260278
13/12/2020 12:40:07;6828;38;6;8;0;N;436967,332752253;4469419,38181101
13/12/2020 12:40:07;3404;114;12;18;0;N;436246,564932966;4469517,35955596
13/12/2020 12:40:07;3768;265;6;22;0;N;436189,08101333;4469470,95013382
13/12/2020 12:40:07;4958;0;0;0;0;N;437261,876903721;4469889,19138149
13/12/2020 12:40:07;4959;200;7;20;0;N;437214,052322618;4469884,24477043
13/12/2020 12:40:07;4940;189;2;15;0;N;438726,62348153;4469452,75500649
13/12/2020 12:40:07;4954;114;1;9;0;N;438661,138071704;4469476,20728284
13/12/2020 12:40:07;6824;606;56;74;2;N;438912,828817564;4469438,60303387
13/12/2020 12:40:07;10403;420;8;34;1;N;440232,532800753;4467592,54880368
13/12/2020 12:40:07;10401;240;3;19;0;N;440180,364269568;4467474,46086592
13/12/2020 12:40:07;10402;120;2;10;0;N;440250,148168755;4467515,26248922
13/12/2020 12:40:07;3480;840;2;29;1;N;439380,112349353;4469479,51132883
13/12/2020 12:40:07;4962;280;6;24;0;N;439530,960963451;4469319,60069645
13/12/2020 12:40:07;4963;640;4;24;0;N;439664,331525895;4469396,51666999
13/12/2020 12:40:07;4965;520;2;19;0;N;440076,204369586;4469237,32830736
13/12/2020 12:40:07;4967;240;0;8;0;N;440317,525908066;4469311,50417767
13/12/2020 12:40:07;4968;320;0;11;0;N;440489,20797125;4469181,34298832
13/12/2020 12:40:07;4971;480;4;19;0;N;440748,77568507;4469156,86184545
13/12/2020 12:40:07;3420;120;0;4;0;N;440882,971441517;4468864,2543766
13/12/2020 12:40:07;4972;480;6;16;0;N;440990,414587436;4469152,17451484
13/12/2020 12:40:07;4973;526;4;15;0;N;440927,89443213;4469146,65261835
13/12/2020 12:40:07;4974;120;2;10;0;N;440905,992359548;4469264,29772995
13/12/2020 12:40:07;4975;249;1;6;0;N;440912,550827953;4468982,337728
13/12/2020 12:40:07;4976;40;0;3;0;N;440892,728825366;4469092,01462234
13/12/2020 12:40:07;4977;640;2;23;0;N;439528,253855237;4469588,64731918
13/12/2020 12:40:07;4979;160;1;5;0;N;440863,822982891;4469159,47438313
13/12/2020 12:40:07;4980;120;0;4;0;N;440885,728267886;4469092,26205245
13/12/2020 12:40:07;4981;640;3;24;0;N;440895,612390766;4469035,40623024
13/12/2020 12:40:07;4982;120;0;4;0;N;440872,270147821;4468847,15975908
13/12/2020 12:40:07;4983;160;1;6;0;N;440727,033824037;4468540,9420345
13/12/2020 12:40:07;4984;240;2;9;0;N;440750,68719458;4468603,2511778
13/12/2020 12:40:07;4985;640;4;24;0;N;439579,601415536;4469418,45871142
13/12/2020 12:40:07;4986;440;1;16;0;N;439809,298071148;4469343,63835516
13/12/2020 12:40:07;4987;400;1;14;0;N;440341,036076215;4469181,00396984
13/12/2020 12:40:07;4989;120;3;11;0;N;439834,735078068;4470061,0285834
13/12/2020 12:40:07;3406;240;7;22;0;N;439971,844409715;4470080,98857271
13/12/2020 12:40:07;4994;144;8;17;0;N;440427,208325886;4470516,25942543
13/12/2020 12:40:07;4995;48;0;3;0;N;440467,396513445;4470453,16803489
13/12/2020 12:40:07;4996;144;4;13;0;N;440518,584984383;4470521,94721238
13/12/2020 12:40:07;4997;96;1;7;0;N;440528,116293834;4470520,01492322
13/12/2020 12:40:07;3630;96;1;7;0;N;440615,432734437;4470471,02124895
13/12/2020 12:40:07;3631;144;4;13;0;N;440660,797018045;4470520,96321836
13/12/2020 12:40:07;3632;0;0;0;0;N;440592,356077628;4470628,19010079
13/12/2020 12:40:07;4998;655;5;25;0;N;439362,967181095;4468454,71600824
13/12/2020 12:40:07;4999;0;0;0;0;N;439369,701366974;4468460,87872634
13/12/2020 12:40:07;3446;154;0;10;0;N;439248,716455123;4468937,35709623
13/12/2020 12:40:07;5000;309;0;21;0;N;439245,367943277;4468958,1076614
13/12/2020 12:40:07;10488;96;3;9;0;N;440512,164025232;4470381,1800382
13/12/2020 12:40:07;10489;288;3;22;0;N;440487,218158923;4470284,23417464
13/12/2020 12:40:07;10487;144;0;10;0;N;440398,836430563;4470296,46602923
13/12/2020 12:40:07;4993;14;8;6;0;S;440333,447011602;4467811,18669511
13/12/2020 12:40:07;4961;240;23;13;0;N;439250,507841127;4469459,08930197
13/12/2020 12:40:07;4964;40;6;4;0;N;439673,191738352;4469359,58375844
13/12/2020 12:40:07;10092;80;2;7;0;N;440165,552324255;4469229,82113118
13/12/2020 12:40:07;4966;120;4;9;0;N;440189,635114596;4469172,38497619
13/12/2020 12:40:07;4969;0;0;0;0;N;440515,862443918;4469142,01173777
13/12/2020 12:40:07;4970;0;1;0;0;N;440606,81163364;4469140,83737602
13/12/2020 12:40:07;4978;120;52;20;0;N;439511,838311534;4469677,65392994
13/12/2020 12:40:07;3445;65;25;9;0;N;439388,358603784;4468483,41648089
13/12/2020 12:40:07;4992;80;26;30;1;N;439508,683386042;4468959,07297733
13/12/2020 12:40:07;3527;0;0;0;0;N;440722,519600103;4468546,14726381
13/12/2020 12:40:07;4990;60;5;9;0;N;439928,290049461;4470090,25795459
13/12/2020 12:40:07;4988;189;11;23;0;N;439589,593718033;4470037,67584994
13/12/2020 12:40:07;3643;440;2;15;0;N;438565,371763419;4481215,17223197
13/12/2020 12:40:07;5870;562;2;17;0;N;438811,130679359;4481348,16101594
13/12/2020 12:40:07;5871;320;0;11;0;N;438804,327817513;4481352,39719611
13/12/2020 12:40:07;5872;480;0;15;0;N;439037,492219416;4481472,26408559
13/12/2020 12:40:07;5873;564;4;21;0;N;439030,343734577;4481478,07165043
13/12/2020 12:40:07;5874;680;2;22;0;N;439312,219900681;4481578,86165043
13/12/2020 12:40:07;5875;320;1;10;0;N;439307,181628386;4481585,51269617
13/12/2020 12:40:07;5876;600;2;20;0;N;439564,614482292;4481659,46646071
13/12/2020 12:40:07;5877;560;3;20;0;N;439757,708272303;4481791,06221428
13/12/2020 12:40:07;5878;240;1;7;0;N;439890,920018123;4481906,28900276
13/12/2020 12:40:07;5879;600;1;20;0;N;440038,460212296;4482025,50877862
13/12/2020 12:40:07;10027;225;0;7;0;N;440724,432355746;4482346,01901544
13/12/2020 12:40:07;5881;810;2;25;0;N;440542,449889262;4482264,48509855
13/12/2020 12:40:07;5882;160;1;12;0;N;438628,4165445;4481349,88102932
13/12/2020 12:40:07;5883;280;2;13;0;N;439234,34667134;4481471,20697355
13/12/2020 12:40:07;5884;411;10;35;1;N;439377,556427193;4481422,66970068
13/12/2020 12:40:07;5885;257;1;18;0;N;439613,021631743;4481518,2562598
13/12/2020 12:40:07;5886;112;1;5;0;N;439558,225185975;4481435,29307712
13/12/2020 12:40:07;10134;320;1;10;0;N;439938,26425516;4481840,71038735
13/12/2020 12:40:07;5888;400;6;13;0;N;440009,327991318;4481796,24553039
13/12/2020 12:40:07;5889;320;1;8;0;N;440165,310151411;4481653,42672517
13/12/2020 12:40:07;5890;80;0;5;0;N;439995,998871687;4481646,4574659
13/12/2020 12:40:07;5891;240;0;8;0;N;440153,444654676;4481774,95935314
13/12/2020 12:40:07;5892;450;1;15;0;N;440747,246606519;4482494,37790984
13/12/2020 12:40:07;5893;405;25;36;1;N;440894,481873519;4482324,54859645
13/12/2020 12:40:07;5894;360;1;12;0;N;439366,497216959;4481693,53343186
